Name,Financial Status,Fulfillment Status,Taxes,Total,Discount Amount,Created_at (UTC),Lineitem quantity,Lineitem price,Cancelled at,Payment Method,Refunded Amount,Location,Source,Lineitem name
MX29-1844,paid,fulfilled,517.24,3750.0,0.0,15/01/2018 01:52:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,HAWKING
MX29-1845,paid,fulfilled,0.0,0.0,1800.0,15/01/2018 18:35:00,1,1799.99,No cancelado,No efectuado,0.0,Tienda A,pos,DARIA
MX29-1846,paid,fulfilled,248.28,1800.0,0.0,15/01/2018 23:00:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,HAWKING
MX29-1847,paid,fulfilled,227.58,1650.0,150.0,15/01/2018 23:20:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,BARRAGAN
MX29-1848,paid,fulfilled,0.0,0.0,1800.0,15/01/2018 23:25:00,1,1799.99,No cancelado,No efectuado,0.0,Tienda A,pos,RAMIREZ
MX29-1849,paid,fulfilled,248.28,1800.0,0.0,16/01/2018 00:03:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,PARKS
MX29-1850,paid,fulfilled,248.28,1800.0,0.0,16/01/2018 00:37:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,CLARK
MX29-1851,paid,fulfilled,317.24,2300.0,0.0,16/01/2018 01:55:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX29-1852,paid,fulfilled,227.58,1650.0,150.0,18/01/2018 00:04:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,CHAVELA
MX29-1853,paid,fulfilled,248.28,1800.0,0.0,18/01/2018 00:35:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS
MX29-1854,paid,fulfilled,248.28,1800.0,0.0,18/01/2018 00:48:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,COOPER
MX29-1855,partially_refunded,fulfilled,248.28,1800.0,0.0,18/01/2018 18:45:00,1,1799.99,No cancelado,External Credit,300.0,Tienda A,pos,PARKS
MX29-1856,partially_refunded,fulfilled,248.28,1800.0,0.0,18/01/2018 19:41:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,ESQUIVEL
MX29-1857,paid,fulfilled,517.24,3750.0,0.0,18/01/2018 19:50:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,CHAVELA
MX29-1858,paid,fulfilled,248.28,1800.0,0.0,18/01/2018 19:53:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,WALTER
MX29-1859,paid,fulfilled,517.24,3750.0,0.0,18/01/2018 20:09:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,CLARK
MX29-1860,paid,fulfilled,248.28,1800.0,0.0,18/01/2018 21:43:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,ALDOUS
MX29-1861,paid,fulfilled,317.24,2300.0,0.0,18/01/2018 23:25:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,LUCAS
MX29-1862,paid,fulfilled,317.24,2300.0,0.0,18/01/2018 23:32:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,STANLEY
MX29-1863,paid,fulfilled,248.28,1800.0,0.0,19/01/2018 00:15:00,1,1799.99,No cancelado,Cash + External Credit,0.0,Tienda A,pos,RUDYARD
MX29-1864,paid,fulfilled,151.72,1100.0,1800.0,19/01/2018 01:36:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,HAWKING
MX29-1865,paid,fulfilled,468.97,3400.0,0.0,19/01/2018 19:22:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,ESQUIVEL
MX29-1866,paid,fulfilled,96.55,700.0,0.0,19/01/2018 19:51:00,1,700.0,No cancelado,Cash,0.0,Tienda A,pos,Clipon
MX29-1867,paid,fulfilled,248.28,1800.0,0.0,19/01/2018 20:07:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,LUCAS
MX29-1868,paid,fulfilled,593.1,4300.0,0.0,19/01/2018 20:27:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,LEON
MX29-1869,paid,fulfilled,248.28,1800.0,0.0,19/01/2018 22:14:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,WOODY
MX29-1870,paid,fulfilled,248.28,1800.0,0.0,19/01/2018 23:42:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,BARRAGAN
MX29-1871,paid,unfulfilled,248.28,1800.0,0.0,20/01/2018 00:03:00,1,1799.99,21/1/2018,Gift Card,0.0,Tienda A,pos,SEYMOUR
MX29-1872,paid,fulfilled,317.24,2300.0,0.0,20/01/2018 00:16:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL
MX29-1873,paid,fulfilled,248.28,1800.0,0.0,20/01/2018 00:40:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS
MX29-1874,paid,fulfilled,248.28,1800.0,0.0,20/01/2018 00:59:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,CLARK
MX29-1875,paid,fulfilled,248.28,1800.0,0.0,20/01/2018 01:24:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,JANIS
MX29-1876,paid,fulfilled,517.24,3750.0,0.0,20/01/2018 01:37:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,WOODY
MX29-1877,paid,fulfilled,0.0,0.0,1800.0,20/01/2018 01:45:00,1,1799.99,No cancelado,No efectuado,0.0,Tienda A,pos,LUCAS
MX29-1878,paid,fulfilled,248.28,1800.0,0.0,20/01/2018 18:21:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,SEYMOUR
MX29-1879,paid,fulfilled,151.72,1100.0,1800.0,20/01/2018 18:50:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,SEYMOUR
MX29-1880,paid,fulfilled,234.48,1700.0,100.0,20/01/2018 19:02:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,SEYMOUR
MX29-1881,paid,fulfilled,227.58,1650.0,150.0,20/01/2018 19:45:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,RAMIREZ
MX29-1882,paid,fulfilled,248.28,1800.0,0.0,20/01/2018 20:01:00,1,1799.99,No cancelado,Cash + External Credit,0.0,Tienda A,pos,ALDOUS
MX29-1883,partially_refunded,fulfilled,248.28,1800.0,0.0,20/01/2018 21:24:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,RUDYARD
MX29-1884,paid,fulfilled,503.45,3650.0,100.0,20/01/2018 21:39:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,MOLEMAN
MX29-1885,paid,fulfilled,400.0,2900.0,0.0,20/01/2018 22:43:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,BARRAGAN
MX29-1886,partially_refunded,fulfilled,248.28,1800.0,0.0,20/01/2018 22:59:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,MOLEMAN
MX29-1887,partially_refunded,fulfilled,248.28,1800.0,0.0,20/01/2018 23:05:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,LUCAS
MX29-1888,paid,fulfilled,0.0,0.0,1800.0,20/01/2018 23:09:00,1,1799.99,No cancelado,No efectuado,0.0,Tienda A,pos,STANLEY
MX29-1889,paid,fulfilled,248.28,1800.0,0.0,20/01/2018 23:24:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,DARIA JR
MX29-1890,paid,fulfilled,248.28,1800.0,0.0,20/01/2018 23:32:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,CLARK
MX29-1891,partially_refunded,fulfilled,248.28,1800.0,0.0,21/01/2018 00:45:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,PARKS
MX29-1892,partially_refunded,fulfilled,248.28,1800.0,0.0,21/01/2018 00:47:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,MOLEMAN
MX29-1893,partially_refunded,fulfilled,248.28,1800.0,0.0,21/01/2018 00:49:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,LUCAS
MX29-1894,paid,fulfilled,227.58,1650.0,150.0,21/01/2018 02:08:00,1,1799.99,No cancelado,Cash + External Credit,0.0,Tienda A,pos,ESQUIVEL
MX29-1895,paid,fulfilled,248.28,1800.0,0.0,21/01/2018 18:39:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,RUDYARD
MX29-1896,paid,fulfilled,248.28,1800.0,0.0,21/01/2018 19:05:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,BARRAGAN
MX29-1897,paid,fulfilled,248.28,1800.0,0.0,21/01/2018 19:31:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL
MX29-1898,paid,fulfilled,248.28,1800.0,0.0,21/01/2018 19:38:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS
MX29-1899,paid,fulfilled,248.28,1800.0,0.0,21/01/2018 21:26:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS
MX29-1900,paid,fulfilled,593.1,4300.0,0.0,21/01/2018 22:02:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,RAMIREZ
MX29-1901,paid,fulfilled,248.28,1800.0,0.0,21/01/2018 22:11:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,JANIS
MX29-1902,paid,fulfilled,248.28,1800.0,0.0,21/01/2018 22:25:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,SEYMOUR
MX29-1903,paid,fulfilled,0.0,0.0,1800.0,21/01/2018 23:18:00,1,1799.99,No cancelado,No efectuado,0.0,Tienda A,pos,RAMIREZ
MX29-1904,paid,fulfilled,248.28,1800.0,0.0,21/01/2018 23:32:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL
MX29-1905,paid,fulfilled,248.28,1800.0,0.0,22/01/2018 00:44:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,JANIS
MX29-1906,paid,fulfilled,253.79,1840.0,0.0,22/01/2018 18:49:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX29-1907,paid,fulfilled,248.28,1800.0,0.0,22/01/2018 18:53:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,ESQUIVEL
MX29-1908,paid,fulfilled,248.28,1800.0,0.0,22/01/2018 22:17:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,SEYMOUR
MX29-1909,paid,fulfilled,68.97,500.0,1800.0,22/01/2018 22:54:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MARTIN
MX29-1910,paid,fulfilled,248.28,1800.0,0.0,22/01/2018 23:24:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL
MX29-1911,paid,fulfilled,248.28,1800.0,0.0,22/01/2018 23:28:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX29-1912,paid,fulfilled,234.48,1700.0,100.0,23/01/2018 00:20:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,MOLEMAN
MX29-1913,paid,fulfilled,124.14,900.0,0.0,23/01/2018 00:29:00,2,450.0,No cancelado,External Credit,0.0,Tienda A,pos,Mica Monofocal
MX29-1914,paid,fulfilled,593.1,4300.0,0.0,23/01/2018 00:54:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL
MX29-1915,paid,fulfilled,248.28,1800.0,0.0,23/01/2018 01:14:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,BARRAGAN
MX29-1916,paid,fulfilled,0.0,0.0,3750.0,24/01/2018 21:44:00,1,1799.99,No cancelado,No efectuado,0.0,Tienda A,pos,CLARK
MX29-1917,paid,fulfilled,344.83,2500.0,0.0,24/01/2018 22:10:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS
MX29-1918,paid,fulfilled,0.0,0.0,1800.0,24/01/2018 22:15:00,1,1799.99,No cancelado,No efectuado,0.0,Tienda A,pos,ALDOUS
MX29-1919,paid,fulfilled,227.58,1650.0,150.0,24/01/2018 22:29:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,DARIA
MX29-1920,paid,fulfilled,248.28,1800.0,0.0,24/01/2018 22:32:00,1,1799.99,No cancelado,Gift Card,0.0,Tienda A,pos,COOPER
MX29-1921,paid,fulfilled,593.1,4300.0,0.0,24/01/2018 22:44:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,JANIS
MX29-1922,paid,fulfilled,365.52,2650.0,0.0,24/01/2018 23:03:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS
MX29-1923,paid,fulfilled,248.28,1800.0,0.0,24/01/2018 23:14:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,JANIS
MX29-1924,paid,fulfilled,248.28,1800.0,0.0,24/01/2018 23:26:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,CLARK
MX29-1925,paid,fulfilled,248.28,1800.0,0.0,24/01/2018 23:33:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL
MX29-1926,paid,fulfilled,248.28,1800.0,0.0,24/01/2018 23:43:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,CLARK
MX29-1927,paid,unfulfilled,0.0,0.0,1800.0,25/01/2018 01:56:00,1,1799.99,14/2/2018,No efectuado,0.0,Tienda A,pos,ESQUIVEL
MX29-1928,partially_refunded,fulfilled,344.83,2500.0,0.0,25/01/2018 18:22:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,ALDOUS
MX29-1929,paid,fulfilled,248.28,1800.0,0.0,25/01/2018 18:42:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,MARTIN
MX29-1930,paid,fulfilled,344.83,2500.0,0.0,25/01/2018 19:34:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,ALDOUS
MX29-1931,paid,fulfilled,496.55,3600.0,0.0,25/01/2018 20:11:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MARTIN
MX29-1932,paid,fulfilled,248.28,1800.0,0.0,25/01/2018 20:22:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX29-1933,paid,fulfilled,536.55,3890.0,0.0,25/01/2018 21:16:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL
MX29-1934,paid,fulfilled,248.28,1800.0,0.0,25/01/2018 21:22:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL
MX29-1935,paid,fulfilled,517.24,3750.0,0.0,25/01/2018 21:53:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,GINSBERG
MX29-1936,paid,fulfilled,227.58,1650.0,150.0,25/01/2018 21:57:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,CLARK
MX29-1937,paid,fulfilled,248.28,1800.0,0.0,25/01/2018 22:04:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL
MX29-1938,paid,fulfilled,248.28,1800.0,0.0,25/01/2018 22:11:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL
MX29-1939,partially_refunded,fulfilled,248.28,1800.0,0.0,25/01/2018 22:21:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,DARIA
MX29-1940,paid,fulfilled,344.83,2500.0,0.0,25/01/2018 22:28:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS
MX29-1941,paid,fulfilled,248.28,1800.0,0.0,26/01/2018 01:47:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL
MX29-1942,refunded,unfulfilled,248.28,1800.0,0.0,26/01/2018 18:29:00,1,1799.99,26/1/2018,Cash,1800.0,Tienda A,pos,ESQUIVEL
MX29-1943,paid,fulfilled,248.28,1800.0,0.0,26/01/2018 18:32:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL
MX29-1944,paid,fulfilled,248.28,1800.0,0.0,26/01/2018 21:22:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX29-1945,paid,fulfilled,0.0,0.0,1800.0,26/01/2018 22:33:00,1,1799.99,No cancelado,No efectuado,0.0,Tienda A,pos,ALDOUS
MX29-1946,paid,fulfilled,252.41,1830.0,0.0,26/01/2018 22:36:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,MOLEMAN
MX29-1947,paid,fulfilled,248.28,1800.0,0.0,26/01/2018 22:43:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,LUCAS
MX29-1948,paid,fulfilled,248.28,1800.0,0.0,26/01/2018 22:53:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,LUCAS
MX29-1949,partially_refunded,fulfilled,496.55,3600.0,0.0,26/01/2018 23:39:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,ALDOUS
MX29-1950,paid,fulfilled,317.24,2300.0,0.0,27/01/2018 00:11:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,CHAVELA
MX29-1951,paid,fulfilled,0.0,0.0,1800.0,27/01/2018 00:30:00,1,1799.99,No cancelado,No efectuado,0.0,Tienda A,pos,JANIS
MX29-1952,paid,fulfilled,248.28,1800.0,0.0,27/01/2018 01:33:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,SEYMOUR
MX29-1953,paid,fulfilled,248.28,1800.0,0.0,27/01/2018 01:38:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX29-1954,paid,fulfilled,248.28,1800.0,0.0,27/01/2018 02:12:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,GINSBERG
MX29-1955,paid,fulfilled,248.28,1800.0,0.0,27/01/2018 18:17:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,STANLEY
MX29-1956,paid,fulfilled,234.48,1700.0,100.0,27/01/2018 18:31:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,DARIA
MX29-1957,paid,fulfilled,0.0,1650.0,150.0,27/01/2018 18:35:00,1,1800.0,No cancelado,External Credit,0.0,Tienda A,pos,Tarjeta de Regalo Anti
MX29-1958,paid,fulfilled,0.0,0.0,1800.0,27/01/2018 19:21:00,1,1799.99,No cancelado,No efectuado,0.0,Tienda A,pos,WOODY
MX29-1959,paid,fulfilled,248.28,1800.0,0.0,27/01/2018 19:28:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,SEYMOUR
MX29-1960,partially_refunded,fulfilled,257.93,1870.0,0.0,27/01/2018 20:20:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,ALDOUS
MX29-1961,paid,fulfilled,517.24,3750.0,0.0,27/01/2018 20:32:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,CHAVELA
MX29-1962,paid,fulfilled,517.24,3750.0,0.0,27/01/2018 20:39:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,STANLEY
MX29-1963,paid,fulfilled,344.83,2500.0,0.0,27/01/2018 20:41:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS
MX29-1964,paid,fulfilled,248.28,1800.0,0.0,27/01/2018 21:29:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS
MX29-1965,paid,fulfilled,248.28,1800.0,0.0,27/01/2018 21:33:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL
MX29-1966,paid,fulfilled,517.24,3750.0,0.0,27/01/2018 21:44:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,GINSBERG
MX29-1967,paid,fulfilled,248.28,1800.0,0.0,27/01/2018 22:10:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,SEYMOUR
MX29-1968,paid,fulfilled,0.0,0.0,1800.0,27/01/2018 22:18:00,1,1799.99,No cancelado,No efectuado,0.0,Tienda A,pos,MOLEMAN
MX29-1969,paid,unfulfilled,248.28,1800.0,0.0,27/01/2018 22:38:00,1,1799.99,27/1/2018,External Credit,0.0,Tienda A,pos,MOLEMAN
MX29-1970,paid,fulfilled,248.28,1800.0,0.0,27/01/2018 22:50:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX29-1971,paid,fulfilled,68.97,500.0,1800.0,27/01/2018 22:52:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,MOLEMAN
MX29-1972,paid,fulfilled,0.0,1800.0,0.0,27/01/2018 23:03:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX29-1973,paid,fulfilled,96.55,700.0,0.0,27/01/2018 23:09:00,1,700.0,No cancelado,External Credit,0.0,Tienda A,pos,Clipon
MX29-1974,paid,fulfilled,248.28,1800.0,0.0,27/01/2018 23:59:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,PARKS
MX29-1975,paid,fulfilled,248.28,1800.0,0.0,28/01/2018 00:02:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL
MX29-1976,paid,fulfilled,248.28,1800.0,0.0,28/01/2018 00:39:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL
MX29-1977,paid,fulfilled,0.0,0.0,1800.0,28/01/2018 01:10:00,1,1799.99,No cancelado,No efectuado,0.0,Tienda A,pos,RUDYARD
MX29-1978,paid,fulfilled,248.28,1800.0,0.0,28/01/2018 18:59:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,LUCAS
MX29-1979,paid,fulfilled,248.28,1800.0,0.0,28/01/2018 19:05:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,BARRAGAN
MX29-1980,paid,fulfilled,248.28,1800.0,0.0,28/01/2018 19:15:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,MOLEMAN
MX29-1981,paid,fulfilled,248.28,1800.0,0.0,28/01/2018 19:40:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,BARRAGAN
MX29-1982,paid,fulfilled,248.28,1800.0,0.0,28/01/2018 19:48:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,SEYMOUR
MX29-1983,paid,fulfilled,248.28,1800.0,0.0,28/01/2018 21:15:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,JANIS
MX29-1984,paid,fulfilled,0.0,0.0,1800.0,28/01/2018 21:26:00,1,1799.99,No cancelado,No efectuado,0.0,Tienda A,pos,RUDYARD
MX29-1985,paid,fulfilled,248.28,1800.0,0.0,28/01/2018 22:06:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,SEYMOUR
MX29-1986,paid,fulfilled,468.97,3400.0,0.0,28/01/2018 22:39:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,PARKS
MX29-1987,paid,fulfilled,248.28,1800.0,0.0,28/01/2018 22:57:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,ALDOUS
MX29-1988,paid,fulfilled,248.28,1800.0,0.0,28/01/2018 22:59:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,WOODY
MX29-1989,paid,fulfilled,248.28,1800.0,0.0,28/01/2018 23:07:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,LUCAS
MX29-1990,partially_refunded,fulfilled,248.28,1800.0,0.0,28/01/2018 23:25:00,1,1799.99,No cancelado,External Credit,300.0,Tienda A,pos,MOLEMAN
MX29-1991,refunded,fulfilled,400.0,2900.0,0.0,28/01/2018 23:41:00,1,1799.99,No cancelado,External Credit,2900.0,Tienda A,pos,ALDOUS
MX29-1992,paid,fulfilled,248.28,1800.0,0.0,29/01/2018 01:02:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,SEYMOUR
MX29-1993,paid,fulfilled,517.24,3750.0,0.0,29/01/2018 01:29:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,DARIA
MX29-1994,paid,fulfilled,248.28,1800.0,0.0,29/01/2018 19:11:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX29-1995,paid,fulfilled,268.97,1950.01,0.0,29/01/2018 20:13:00,1,1950.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas
MX29-1996,paid,fulfilled,248.28,1800.0,0.0,29/01/2018 20:47:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,SEYMOUR
MX29-1997,paid,fulfilled,344.83,2500.0,0.0,29/01/2018 21:16:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS
MX29-1998,paid,fulfilled,248.28,1800.0,0.0,29/01/2018 23:10:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS
MX29-1999,paid,fulfilled,4.14,30.0,0.0,29/01/2018 23:13:00,2,15.0,No cancelado,Cash,0.0,Tienda A,pos,Polanco
MX29-2000,paid,fulfilled,248.28,1800.0,0.0,30/01/2018 01:09:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX29-2001,paid,fulfilled,248.28,1800.0,0.0,30/01/2018 18:15:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX29-2002,paid,unfulfilled,248.28,1800.0,0.0,30/01/2018 18:35:00,1,1799.99,30/1/2018,Gift Card,0.0,Tienda A,pos,DARIA
MX29-2003,paid,fulfilled,0.0,0.0,1800.0,30/01/2018 18:40:00,1,1799.99,No cancelado,No efectuado,0.0,Tienda A,pos,ALDOUS
MX29-2004,paid,fulfilled,248.28,1800.0,0.0,30/01/2018 18:57:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL
MX29-2005,paid,fulfilled,19.31,140.0,0.0,30/01/2018 19:03:00,2,15.0,No cancelado,Cash,0.0,Tienda A,pos,Polanco
MX29-2006,paid,fulfilled,248.28,1800.0,0.0,30/01/2018 19:18:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS
MX29-2007,partially_refunded,fulfilled,248.28,1800.0,0.0,30/01/2018 20:07:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,LUCAS
MX29-2008,paid,fulfilled,344.83,2500.0,0.0,30/01/2018 20:21:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS
MX29-2009,paid,fulfilled,248.28,1800.0,0.0,30/01/2018 21:30:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN
MX29-2010,paid,fulfilled,248.28,1800.0,0.0,30/01/2018 22:01:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,CLARK
MX29-2011,paid,fulfilled,248.28,1800.0,0.0,30/01/2018 22:41:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,WOODY
MX29-2012,paid,fulfilled,248.28,1800.0,0.0,30/01/2018 23:03:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,LUCAS
MX29-2013,paid,fulfilled,248.28,1800.0,0.0,30/01/2018 23:10:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,GONZO
MX29-2014,paid,fulfilled,248.28,1800.0,0.0,30/01/2018 23:55:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,DARIA
MX29-2015,paid,fulfilled,317.24,2300.0,0.0,31/01/2018 00:49:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL
MX29-2016,paid,fulfilled,96.55,700.0,0.0,31/01/2018 01:07:00,1,700.0,No cancelado,External Credit,0.0,Tienda A,pos,Clipon
