Name,Financial Status,Fulfillment Status,Taxes,Total,Discount Amount,Created_at (UTC),Lineitem quantity,Lineitem price,Cancelled at,Payment Method,Refunded Amount,Location,Source,Lineitem name
MX29-1786,,,,,,09/01/2018 18:44:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1786,paid,fulfilled,248.28,1800,0,09/01/2018 18:44:00,1,1799.99,,External Credit,0,Tienda A,pos,SEYMOUR
MX29-1787,paid,fulfilled,517.24,3750,0,09/01/2018 19:14:00,1,1799.99,,External Credit,0,Tienda A,pos,CLARK
MX29-1787,,,,,,09/01/2018 19:14:00,1,1950.01,,,,,,Micas Oftalmicas
MX29-1788,paid,fulfilled,517.24,3750,0,09/01/2018 20:00:00,1,1799.99,,External Credit,0,Tienda A,pos,JANIS
MX29-1788,,,,,,09/01/2018 20:00:00,1,1950.01,,,,,,Micas Oftalmicas
MX29-1789,paid,fulfilled,248.28,1800,0,09/01/2018 22:23:00,1,1799.99,,External Credit,0,Tienda A,pos,MARTIN
MX29-1789,,,,,,09/01/2018 22:23:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1790,paid,fulfilled,248.28,1800,0,09/01/2018 22:29:00,1,1799.99,,Cash,0,Tienda A,pos,ESQUIVEL
MX29-1790,,,,,,09/01/2018 22:29:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1791,paid,fulfilled,248.28,1800,0,09/01/2018 22:48:00,1,1799.99,,Cash,0,Tienda A,pos,COOPER
MX29-1791,,,,,,09/01/2018 22:48:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1792,,,,,,09/01/2018 23:36:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1792,paid,fulfilled,227.58,1650,150,09/01/2018 23:36:00,1,1799.99,,External Credit,0,Tienda A,pos,SEYMOUR
MX29-1793,paid,fulfilled,124.14,900,0,09/01/2018 23:38:00,2,450,,External Credit,0,Tienda A,pos,Mica Monofocal
MX29-1794,paid,fulfilled,344.83,2500,0,10/01/2018 00:10:00,1,1799.99,,External Credit,0,Tienda A,pos,ALDOUS
MX29-1794,,,,,,10/01/2018 00:10:00,1,700,,,,,,Clipon
MX29-1794,,,,,,10/01/2018 00:10:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1795,,,,,,10/01/2018 00:17:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1795,paid,fulfilled,0,0,1800,10/01/2018 00:17:00,1,1799.99,,,0,Tienda A,pos,MOLEMAN
MX29-1796,partially_refunded,fulfilled,517.24,3750,0,10/01/2018 01:00:00,1,1799.99,,External Credit,1950,Tienda A,pos,CLARK
MX29-1796,,,,,,10/01/2018 01:00:00,1,1950.01,,,,,,Micas Oftalmicas
MX29-1797,partially_refunded,fulfilled,248.28,1800,0,10/01/2018 01:10:00,1,1799.99,,External Credit,150,Tienda A,pos,ESQUIVEL
MX29-1797,,,,,,10/01/2018 01:10:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1798,partially_refunded,fulfilled,248.28,1800,0,10/01/2018 01:15:00,1,1799.99,,External Credit,150,Tienda A,pos,JANIS
MX29-1798,,,,,,10/01/2018 01:15:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1799,,,,,,11/01/2018 18:24:00,1,1600.01,,,,,,Micas Oftalmicas
MX29-1799,paid,fulfilled,468.97,3400,0,11/01/2018 18:24:00,1,1799.99,,External Credit,0,Tienda A,pos,MOLEMAN
MX29-1800,paid,fulfilled,23.45,170,0,11/01/2018 18:45:00,1,70,,External Credit,0,Tienda A,pos,Polanco
MX29-1800,,,,,,11/01/2018 18:45:00,1,50,,,,,,Polanco
MX29-1800,,,,,,11/01/2018 18:45:00,1,50,,,,,,Polanco
MX29-1801,,,,,,11/01/2018 22:04:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1801,paid,fulfilled,227.58,1650,150,11/01/2018 22:04:00,1,1799.99,,External Credit,0,Tienda A,pos,PARKS
MX29-1802,paid,fulfilled,248.28,1800,0,11/01/2018 22:16:00,1,1799.99,,Cash,0,Tienda A,pos,ALDOUS
MX29-1802,,,,,,11/01/2018 22:16:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1803,paid,fulfilled,248.28,1800,0,11/01/2018 22:42:00,1,1799.99,,Cash,0,Tienda A,pos,CLARK
MX29-1803,,,,,,11/01/2018 22:42:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1804,paid,fulfilled,248.28,1800,0,12/01/2018 18:51:00,1,1799.99,,Cash,0,Tienda A,pos,DARIA
MX29-1804,,,,,,12/01/2018 18:51:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1805,paid,fulfilled,248.28,1800,0,12/01/2018 19:27:00,1,1799.99,,Cash,0,Tienda A,pos,ALDOUS
MX29-1805,,,,,,12/01/2018 19:27:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1806,paid,fulfilled,248.28,1800,0,13/01/2018 00:30:00,1,1799.99,,External Credit,0,Tienda A,pos,ESQUIVEL
MX29-1806,,,,,,13/01/2018 00:30:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1807,,,,,,13/01/2018 00:44:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1807,paid,fulfilled,248.28,1800,0,13/01/2018 00:44:00,1,1799.99,,External Credit,0,Tienda A,pos,RUDYARD
MX29-1808,paid,fulfilled,248.28,1800,0,13/01/2018 00:48:00,1,1799.99,,External Credit,0,Tienda A,pos,ESQUIVEL
MX29-1808,,,,,,13/01/2018 00:48:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1809,,,,,,13/01/2018 00:53:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1809,paid,fulfilled,248.28,1800,0,13/01/2018 00:53:00,1,1799.99,,External Credit,0,Tienda A,pos,SEYMOUR
MX29-1810,paid,fulfilled,517.24,3750,0,13/01/2018 01:13:00,1,1799.99,,External Credit,0,Tienda A,pos,CLARK
MX29-1810,,,,,,13/01/2018 01:13:00,1,1950.01,,,,,,Micas Oftalmicas
MX29-1811,,,,,,13/01/2018 01:28:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1811,paid,fulfilled,248.28,1800,0,13/01/2018 01:28:00,1,1799.99,,External Credit,0,Tienda A,pos,PARKS
MX29-1812,paid,fulfilled,517.24,3750,0,13/01/2018 01:56:00,1,1799.99,,External Credit,0,Tienda A,pos,ALDOUS
MX29-1812,,,,,,13/01/2018 01:56:00,1,1950.01,,,,,,Micas Oftalmicas
MX29-1813,paid,fulfilled,248.28,1800,0,13/01/2018 18:41:00,1,1799.99,,External Credit,0,Tienda A,pos,DARIA
MX29-1813,,,,,,13/01/2018 18:41:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1814,paid,fulfilled,496.55,3600,0,13/01/2018 19:05:00,1,1799.99,,External Credit,0,Tienda A,pos,ALDOUS
MX29-1814,,,,,,13/01/2018 19:05:00,1,1799.99,,,,,,ALDOUS
MX29-1814,,,,,,13/01/2018 19:05:00,2,0.01,,,,,,Micas Oftalmicas
MX29-1815,,,,,,13/01/2018 19:31:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1815,paid,fulfilled,227.58,1650,150,13/01/2018 19:31:00,1,1799.99,,External Credit,0,Tienda A,pos,MOLEMAN
MX29-1816,,,,,,13/01/2018 19:35:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1816,paid,fulfilled,248.28,1800,0,13/01/2018 19:35:00,1,1799.99,,External Credit,0,Tienda A,pos,RAMIREZ
MX29-1817,,,,,,13/01/2018 19:40:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1817,partially_refunded,fulfilled,248.27,1800,0,13/01/2018 19:40:00,1,1799.99,,Gift Card,150,Tienda A,pos,SEYMOUR
MX29-1818,,,,,,13/01/2018 19:47:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1818,paid,fulfilled,227.58,1650,150,13/01/2018 19:47:00,1,1799.99,,External Credit,0,Tienda A,pos,SEYMOUR
MX29-1819,,,,,,13/01/2018 19:50:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1819,paid,fulfilled,248.28,1800,0,13/01/2018 19:50:00,1,1799.99,,External Credit,0,Tienda A,pos,MOLEMAN
MX29-1820,,,,,,13/01/2018 19:56:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1820,paid,fulfilled,227.58,1650,150,13/01/2018 19:56:00,1,1799.99,,External Credit,0,Tienda A,pos,RUDYARD
MX29-1821,,,,,,13/01/2018 20:19:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1821,paid,fulfilled,248.28,1800,0,13/01/2018 20:19:00,1,1799.99,,External Credit,0,Tienda A,pos,MOLEMAN
MX29-1822,paid,fulfilled,248.28,1800,0,13/01/2018 23:11:00,1,1799.99,,External Credit,0,Tienda A,pos,MARTIN
MX29-1822,,,,,,13/01/2018 23:11:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1823,,,,,,13/01/2018 23:15:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1823,paid,fulfilled,248.28,1800,0,13/01/2018 23:15:00,1,1799.99,,Cash,0,Tienda A,pos,SEYMOUR
MX29-1824,,,,,,13/01/2018 23:17:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1824,paid,fulfilled,248.28,1800,0,13/01/2018 23:17:00,1,1799.99,,Cash,0,Tienda A,pos,SEYMOUR
MX29-1825,,,,,,14/01/2018 00:37:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1825,paid,fulfilled,248.28,1800,0,14/01/2018 00:37:00,1,1799.99,,Cash,0,Tienda A,pos,SEYMOUR
MX29-1826,paid,fulfilled,248.28,1800,0,14/01/2018 00:40:00,1,1799.99,,Cash,0,Tienda A,pos,LUCAS
MX29-1826,,,,,,14/01/2018 00:40:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1827,refunded,unfulfilled,248.28,1800,0,14/01/2018 01:09:00,1,1799.99,13/1/2018,Cash,1800,Tienda A,pos,LUCAS
MX29-1827,,,,,,14/01/2018 01:09:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1828,paid,fulfilled,248.28,1800,0,14/01/2018 01:11:00,1,1799.99,,Cash + External Credit,0,Tienda A,pos,LUCAS
MX29-1828,,,,,,14/01/2018 01:11:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1829,,,,,,14/01/2018 01:30:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1829,paid,fulfilled,248.28,1800,0,14/01/2018 01:30:00,1,1799.99,,External Credit,0,Tienda A,pos,WOODY
MX29-1830,paid,fulfilled,248.28,1800,0,14/01/2018 19:16:00,1,1799.99,,External Credit,0,Tienda A,pos,ESQUIVEL
MX29-1830,,,,,,14/01/2018 19:16:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1831,paid,fulfilled,468.97,3400,0,14/01/2018 20:03:00,1,1799.99,,External Credit,0,Tienda A,pos,BARRAGAN
MX29-1831,,,,,,14/01/2018 20:03:00,1,1600.01,,,,,,Micas Oftalmicas
MX29-1832,paid,fulfilled,317.24,2300,0,14/01/2018 20:07:00,1,1799.99,,External Credit,0,Tienda A,pos,ALDOUS
MX29-1832,,,,,,14/01/2018 20:07:00,1,500,,,,,,Antireflejante para la luz azul
MX29-1832,,,,,,14/01/2018 20:07:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1833,paid,fulfilled,317.24,2300,0,14/01/2018 20:16:00,1,1799.99,,External Credit,0,Tienda A,pos,ALDOUS
MX29-1833,,,,,,14/01/2018 20:16:00,1,500,,,,,,Antireflejante para la luz azul
MX29-1833,,,,,,14/01/2018 20:16:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1834,paid,fulfilled,248.28,1800,0,14/01/2018 21:18:00,1,1799.99,,Cash,0,Tienda A,pos,LUCAS
MX29-1834,,,,,,14/01/2018 21:18:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1835,,,,,,14/01/2018 21:28:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1835,paid,fulfilled,248.28,1800,0,14/01/2018 21:28:00,1,1799.99,,External Credit,0,Tienda A,pos,PARKS
MX29-1836,paid,fulfilled,248.28,1800,0,14/01/2018 21:54:00,1,1799.99,,External Credit,0,Tienda A,pos,DARIA JR
MX29-1836,,,,,,14/01/2018 21:54:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1837,,,,,,14/01/2018 22:41:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1837,paid,fulfilled,227.58,1650,150,14/01/2018 22:41:00,1,1799.99,,External Credit,0,Tienda A,pos,MOLEMAN
MX29-1838,paid,fulfilled,248.28,1800,0,14/01/2018 22:44:00,1,1799.99,,External Credit,0,Tienda A,pos,JANIS
MX29-1838,,,,,,14/01/2018 22:44:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1839,paid,fulfilled,248.28,1800,0,14/01/2018 23:19:00,1,1799.99,,External Credit,0,Tienda A,pos,DARIA
MX29-1839,,,,,,14/01/2018 23:19:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1840,paid,fulfilled,220.69,1600,1800,14/01/2018 23:53:00,1,1799.99,,External Credit,0,Tienda A,pos,ESQUIVEL
MX29-1840,,,,,,14/01/2018 23:53:00,1,1600.01,,,,,,Micas Oftalmicas
MX29-1841,paid,fulfilled,227.58,1650,150,15/01/2018 00:14:00,1,1799.99,,Cash,0,Tienda A,pos,ALDOUS
MX29-1841,,,,,,15/01/2018 00:14:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1842,,,,,,15/01/2018 01:17:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1842,paid,fulfilled,248.28,1800,0,15/01/2018 01:17:00,1,1799.99,,External Credit,0,Tienda A,pos,PARKS
MX29-1843,paid,fulfilled,248.28,1800,0,15/01/2018 01:42:00,1,1799.99,,Cash + External Credit,0,Tienda A,pos,JANIS
MX29-1843,,,,,,15/01/2018 01:42:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1844,paid,fulfilled,517.24,3750,0,15/01/2018 01:52:00,1,1799.99,,External Credit,0,Tienda A,pos,HAWKING
MX29-1844,,,,,,15/01/2018 01:52:00,1,1950.01,,,,,,Micas Oftalmicas
MX29-1845,paid,fulfilled,0,0,1800,15/01/2018 18:35:00,1,1799.99,,,0,Tienda A,pos,DARIA
MX29-1845,,,,,,15/01/2018 18:35:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1846,paid,fulfilled,248.28,1800,0,15/01/2018 23:00:00,1,1799.99,,External Credit,0,Tienda A,pos,HAWKING
MX29-1846,,,,,,15/01/2018 23:00:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1847,paid,fulfilled,227.58,1650,150,15/01/2018 23:20:00,1,1799.99,,Cash,0,Tienda A,pos,BARRAGAN
MX29-1847,,,,,,15/01/2018 23:20:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1848,,,,,,15/01/2018 23:25:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1848,paid,fulfilled,0,0,1800,15/01/2018 23:25:00,1,1799.99,,,0,Tienda A,pos,RAMIREZ
MX29-1849,,,,,,16/01/2018 00:03:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1849,paid,fulfilled,248.28,1800,0,16/01/2018 00:03:00,1,1799.99,,Cash,0,Tienda A,pos,PARKS
MX29-1850,paid,fulfilled,248.28,1800,0,16/01/2018 00:37:00,1,1799.99,,External Credit,0,Tienda A,pos,CLARK
MX29-1850,,,,,,16/01/2018 00:37:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1851,,,,,,16/01/2018 01:55:00,1,500,,,,,,Antireflejante para la luz azul
MX29-1851,,,,,,16/01/2018 01:55:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1851,paid,fulfilled,317.24,2300,0,16/01/2018 01:55:00,1,1799.99,,External Credit,0,Tienda A,pos,MOLEMAN
MX29-1852,paid,fulfilled,227.58,1650,150,18/01/2018 00:04:00,1,1799.99,,Cash,0,Tienda A,pos,CHAVELA
MX29-1852,,,,,,18/01/2018 00:04:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1853,paid,fulfilled,248.28,1800,0,18/01/2018 00:35:00,1,1799.99,,External Credit,0,Tienda A,pos,ALDOUS
MX29-1853,,,,,,18/01/2018 00:35:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1854,paid,fulfilled,248.28,1800,0,18/01/2018 00:48:00,1,1799.99,,External Credit,0,Tienda A,pos,COOPER
MX29-1854,,,,,,18/01/2018 00:48:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1855,,,,,,18/01/2018 18:45:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1855,partially_refunded,fulfilled,248.28,1800,0,18/01/2018 18:45:00,1,1799.99,,External Credit,300,Tienda A,pos,PARKS
MX29-1856,partially_refunded,fulfilled,248.28,1800,0,18/01/2018 19:41:00,1,1799.99,,External Credit,150,Tienda A,pos,ESQUIVEL
MX29-1856,,,,,,18/01/2018 19:41:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1857,paid,fulfilled,517.24,3750,0,18/01/2018 19:50:00,1,1799.99,,Cash,0,Tienda A,pos,CHAVELA
MX29-1857,,,,,,18/01/2018 19:50:00,1,1950.01,,,,,,Micas Oftalmicas
MX29-1858,,,,,,18/01/2018 19:53:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1858,paid,fulfilled,248.28,1800,0,18/01/2018 19:53:00,1,1799.99,,Cash,0,Tienda A,pos,WALTER
MX29-1859,paid,fulfilled,517.24,3750,0,18/01/2018 20:09:00,1,1799.99,,External Credit,0,Tienda A,pos,CLARK
MX29-1859,,,,,,18/01/2018 20:09:00,1,1950.01,,,,,,Micas Oftalmicas
MX29-1860,paid,fulfilled,248.28,1800,0,18/01/2018 21:43:00,1,1799.99,,Cash,0,Tienda A,pos,ALDOUS
MX29-1860,,,,,,18/01/2018 21:43:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1861,,,,,,18/01/2018 23:25:00,1,500,,,,,,Antireflejante para la luz azul
MX29-1861,paid,fulfilled,317.24,2300,0,18/01/2018 23:25:00,1,1799.99,,External Credit,0,Tienda A,pos,LUCAS
MX29-1861,,,,,,18/01/2018 23:25:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1862,,,,,,18/01/2018 23:32:00,1,500,,,,,,Antireflejante para la luz azul
MX29-1862,,,,,,18/01/2018 23:32:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1862,paid,fulfilled,317.24,2300,0,18/01/2018 23:32:00,1,1799.99,,External Credit,0,Tienda A,pos,STANLEY
MX29-1863,,,,,,19/01/2018 00:15:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1863,paid,fulfilled,248.28,1800,0,19/01/2018 00:15:00,1,1799.99,,Cash + External Credit,0,Tienda A,pos,RUDYARD
MX29-1864,paid,fulfilled,151.72,1100,1800,19/01/2018 01:36:00,1,1799.99,,External Credit,0,Tienda A,pos,HAWKING
MX29-1864,,,,,,19/01/2018 01:36:00,1,1100.01,,,,,,Micas Oftalmicas
MX29-1865,paid,fulfilled,468.97,3400,0,19/01/2018 19:22:00,1,1799.99,,Cash,0,Tienda A,pos,ESQUIVEL
MX29-1865,,,,,,19/01/2018 19:22:00,1,1600.01,,,,,,Micas Oftalmicas
MX29-1866,paid,fulfilled,96.55,700,0,19/01/2018 19:51:00,1,700,,Cash,0,Tienda A,pos,Clipon
MX29-1867,paid,fulfilled,248.28,1800,0,19/01/2018 20:07:00,1,1799.99,,External Credit,0,Tienda A,pos,LUCAS
MX29-1867,,,,,,19/01/2018 20:07:00,1,0.01,,,,,,Micas Oftalmicas
MX29-1868,,,,,,19/01/2018 20:27:00,1,700,,,,,,Clipon
MX29-1868,,,,,,19/01/2018 20:27:00,1,1799.99,,,,,,GINSBERG
MX29-1868,paid,fulfilled,593.1,4300,0,19/01/2018 20:27:00,1,1799.99,,External Credit,0,Tienda A,pos,LEON
MX29-1868,,,,,,19/01/2018 20:27:00,2,0.01,,,,,,Micas
MX29-1869,,,,,,19/01/2018 22:14:00,1,0.01,,,,,,Micas
MX29-1869,paid,fulfilled,248.28,1800,0,19/01/2018 22:14:00,1,1799.99,,External Credit,0,Tienda A,pos,WOODY
MX29-1870,paid,fulfilled,248.28,1800,0,19/01/2018 23:42:00,1,1799.99,,External Credit,0,Tienda A,pos,BARRAGAN
MX29-1870,,,,,,19/01/2018 23:42:00,1,0.01,,,,,,Micas
MX29-1871,,,,,,20/01/2018 00:03:00,1,0.01,,,,,,Micas
MX29-1871,paid,unfulfilled,248.28,1800,0,20/01/2018 00:03:00,1,1799.99,21/1/2018,Gift Card,0,Tienda A,pos,SEYMOUR
MX29-1872,,,,,,20/01/2018 00:16:00,1,500,,,,,,Antireflejante para la luz azul
MX29-1872,paid,fulfilled,317.24,2300,0,20/01/2018 00:16:00,1,1799.99,,External Credit,0,Tienda A,pos,ESQUIVEL
MX29-1872,,,,,,20/01/2018 00:16:00,1,0.01,,,,,,Micas
MX29-1873,paid,fulfilled,248.28,1800,0,20/01/2018 00:40:00,1,1799.99,,External Credit,0,Tienda A,pos,ALDOUS
MX29-1873,,,,,,20/01/2018 00:40:00,1,0.01,,,,,,Micas
MX29-1874,paid,fulfilled,248.28,1800,0,20/01/2018 00:59:00,1,1799.99,,External Credit,0,Tienda A,pos,CLARK
MX29-1874,,,,,,20/01/2018 00:59:00,1,0.01,,,,,,Micas
MX29-1875,paid,fulfilled,248.28,1800,0,20/01/2018 01:24:00,1,1799.99,,Cash,0,Tienda A,pos,JANIS
MX29-1875,,,,,,20/01/2018 01:24:00,1,0.01,,,,,,Micas
MX29-1876,,,,,,20/01/2018 01:37:00,1,1950.01,,,,,,Micas
MX29-1876,paid,fulfilled,517.24,3750,0,20/01/2018 01:37:00,1,1799.99,,External Credit,0,Tienda A,pos,WOODY
MX29-1877,paid,fulfilled,0,0,1800,20/01/2018 01:45:00,1,1799.99,,,0,Tienda A,pos,LUCAS
MX29-1877,,,,,,20/01/2018 01:45:00,1,0.01,,,,,,Micas
MX29-1878,,,,,,20/01/2018 18:21:00,1,0.01,,,,,,Micas
MX29-1878,paid,fulfilled,248.28,1800,0,20/01/2018 18:21:00,1,1799.99,,External Credit,0,Tienda A,pos,SEYMOUR
MX29-1879,,,,,,20/01/2018 18:50:00,1,1100.01,,,,,,Micas
MX29-1879,paid,fulfilled,151.72,1100,1800,20/01/2018 18:50:00,1,1799.99,,External Credit,0,Tienda A,pos,SEYMOUR
MX29-1880,,,,,,20/01/2018 19:02:00,1,0.01,,,,,,Micas
MX29-1880,paid,fulfilled,234.48,1700,100,20/01/2018 19:02:00,1,1799.99,,Cash,0,Tienda A,pos,SEYMOUR
MX29-1881,,,,,,20/01/2018 19:45:00,1,0.01,,,,,,Micas
MX29-1881,paid,fulfilled,227.58,1650,150,20/01/2018 19:45:00,1,1799.99,,Cash,0,Tienda A,pos,RAMIREZ
MX29-1882,paid,fulfilled,248.28,1800,0,20/01/2018 20:01:00,1,1799.99,,Cash + External Credit,0,Tienda A,pos,ALDOUS
MX29-1882,,,,,,20/01/2018 20:01:00,1,0.01,,,,,,Micas
MX29-1883,,,,,,20/01/2018 21:24:00,1,0.01,,,,,,Micas
MX29-1883,partially_refunded,fulfilled,248.28,1800,0,20/01/2018 21:24:00,1,1799.99,,External Credit,150,Tienda A,pos,RUDYARD
MX29-1884,,,,,,20/01/2018 21:39:00,1,1950.01,,,,,,Micas
MX29-1884,paid,fulfilled,503.45,3650,100,20/01/2018 21:39:00,1,1799.99,,Cash,0,Tienda A,pos,MOLEMAN
MX29-1885,paid,fulfilled,400,2900,0,20/01/2018 22:43:00,1,1799.99,,External Credit,0,Tienda A,pos,BARRAGAN
MX29-1885,,,,,,20/01/2018 22:43:00,1,1100.01,,,,,,Micas
MX29-1886,,,,,,20/01/2018 22:59:00,1,0.01,,,,,,Micas
MX29-1886,partially_refunded,fulfilled,248.28,1800,0,20/01/2018 22:59:00,1,1799.99,,External Credit,150,Tienda A,pos,MOLEMAN
MX29-1887,partially_refunded,fulfilled,248.28,1800,0,20/01/2018 23:05:00,1,1799.99,,External Credit,150,Tienda A,pos,LUCAS
MX29-1887,,,,,,20/01/2018 23:05:00,1,0.01,,,,,,Micas
MX29-1888,,,,,,20/01/2018 23:09:00,1,0.01,,,,,,Micas
MX29-1888,paid,fulfilled,0,0,1800,20/01/2018 23:09:00,1,1799.99,,,0,Tienda A,pos,STANLEY
MX29-1889,paid,fulfilled,248.28,1800,0,20/01/2018 23:24:00,1,1799.99,,External Credit,0,Tienda A,pos,DARIA JR
MX29-1889,,,,,,20/01/2018 23:24:00,1,0.01,,,,,,Micas
MX29-1890,paid,fulfilled,248.28,1800,0,20/01/2018 23:32:00,1,1799.99,,External Credit,0,Tienda A,pos,CLARK
MX29-1890,,,,,,20/01/2018 23:32:00,1,0.01,,,,,,Micas
MX29-1891,,,,,,21/01/2018 00:45:00,1,0.01,,,,,,Micas
MX29-1891,partially_refunded,fulfilled,248.28,1800,0,21/01/2018 00:45:00,1,1799.99,,External Credit,150,Tienda A,pos,PARKS
MX29-1892,,,,,,21/01/2018 00:47:00,1,0.01,,,,,,Micas
MX29-1892,partially_refunded,fulfilled,248.28,1800,0,21/01/2018 00:47:00,1,1799.99,,External Credit,150,Tienda A,pos,MOLEMAN
MX29-1893,partially_refunded,fulfilled,248.28,1800,0,21/01/2018 00:49:00,1,1799.99,,External Credit,150,Tienda A,pos,LUCAS
MX29-1893,,,,,,21/01/2018 00:49:00,1,0.01,,,,,,Micas
MX29-1894,paid,fulfilled,227.58,1650,150,21/01/2018 02:08:00,1,1799.99,,External Credit + Cash,0,Tienda A,pos,ESQUIVEL
MX29-1894,,,,,,21/01/2018 02:08:00,1,0.01,,,,,,Micas
MX29-1895,,,,,,21/01/2018 18:39:00,1,0.01,,,,,,Micas
MX29-1895,paid,fulfilled,248.28,1800,0,21/01/2018 18:39:00,1,1799.99,,External Credit,0,Tienda A,pos,RUDYARD
MX29-1896,paid,fulfilled,248.28,1800,0,21/01/2018 19:05:00,1,1799.99,,External Credit,0,Tienda A,pos,BARRAGAN
MX29-1896,,,,,,21/01/2018 19:05:00,1,0.01,,,,,,Micas
MX29-1897,paid,fulfilled,248.28,1800,0,21/01/2018 19:31:00,1,1799.99,,External Credit,0,Tienda A,pos,ESQUIVEL
MX29-1897,,,,,,21/01/2018 19:31:00,1,0.01,,,,,,Micas
MX29-1898,paid,fulfilled,248.28,1800,0,21/01/2018 19:38:00,1,1799.99,,External Credit,0,Tienda A,pos,ALDOUS
MX29-1898,,,,,,21/01/2018 19:38:00,1,0.01,,,,,,Micas
MX29-1899,paid,fulfilled,248.28,1800,0,21/01/2018 21:26:00,1,1799.99,,External Credit,0,Tienda A,pos,ALDOUS
MX29-1899,,,,,,21/01/2018 21:26:00,1,0.01,,,,,,Micas
MX29-1900,,,,,,21/01/2018 22:02:00,1,700.01,,,,,,Micas
MX29-1900,,,,,,21/01/2018 22:02:00,1,0.01,,,,,,Micas
MX29-1900,paid,fulfilled,593.1,4300,0,21/01/2018 22:02:00,1,1799.99,,External Credit,0,Tienda A,pos,RAMIREZ
MX29-1900,,,,,,21/01/2018 22:02:00,1,1799.99,,,,,,RAMIREZ
MX29-1901,paid,fulfilled,248.28,1800,0,21/01/2018 22:11:00,1,1799.99,,External Credit,0,Tienda A,pos,JANIS
MX29-1901,,,,,,21/01/2018 22:11:00,1,0.01,,,,,,Micas
MX29-1902,,,,,,21/01/2018 22:25:00,1,0.01,,,,,,Micas
MX29-1902,paid,fulfilled,248.28,1800,0,21/01/2018 22:25:00,1,1799.99,,Cash,0,Tienda A,pos,SEYMOUR
MX29-1903,,,,,,21/01/2018 23:18:00,1,0.01,,,,,,Micas
